,ID,PERFORMANCE_INDEX,EMISSIONS_CO2,URBAN_CONSUMPTION,DISPLACEMENT,CAPACITY,PISTON_COUNT,BLENDED_CONSUMPTION,GEARBOX_TYPE,OUTPUT,BODY_STYLE,EFFICIENCY_RATIO,YEARS_IN_SERVICE,MILEAGE,HIGHWAY_USAGE,ENERGY_SOURCE,EFFICIENCY_RATING
4250,4301,106.6599054,280.0,8.5,1.8,5.0,6.0,10.7,Manual,143.0,MID-SIZE,1.5,10.0,18.0,8.3,Gas,59.0
4251,4302,212.0,134.0,6.9,1.5,5.0,4.0,6.4,Manual,54.0,STATION WAGON - SMALL,1.39,10.0,16.0,4.9,Petrol,38.0
4252,4303,80.46072002,268.0,12.6,3.8,5.0,6.0,12.8,Automatic,161.0,PICKUP TRUCK - STANDARD,1.26,10.0,19.0,10.0,Petrol,25.0
4253,4304,62.42936313,354.0,21.6,4.1,7.0,10.0,25.8,Automatic,268.0,SUV - STANDARD,1.58,10.0,24.0,20.5,Petrol,16.0
4254,4305,77.36962114,289.0,10.5,2.1,5.0,6.0,17.4,Automatic,177.0,FULL-SIZE,1.47,10.0,19.0,9.9,Gas,20.0
4255,4306,104.1161353,207.0,10.4,1.5,5.0,4.0,7.5,Automatic,88.0,SUV - SMALL,0.96,10.0,17.0,7.8,Petrol,36.0
4256,4307,69.48727499,229.0,16.6,3.7,7.0,6.0,15.9,Automatic,169.0,SUV - STANDARD,1.29,10.0,19.0,10.7,Petrol,17.0
4257,4308,64.00021435,198.0,7.8,2.4,5.0,6.0,9.5,Automatic,161.0,MID-SIZE,1.5,10.0,16.0,7.9,Gas,24.0
4258,4309,77.5905234,212.0,11.0,2.6,4.0,6.0,9.8,Automatic,174.0,MINICOMPACT,1.54,10.0,16.0,6.2,Gas,28.0
4259,4310,69.11840855,395.0,19.5,5.4,4.0,8.0,15.7,Automatic,335.0,MINIVAN,1.36,10.0,19.0,10.4,Gas,19.0
4260,4311,85.67453998,186.0,5.2,1.1,14.0,4.0,6.4,Automatic,88.0,MID-SIZE,1.27,10.0,18.0,6.1,Petrol,42.0
4261,4312,78.34644763,152.0,9.4,2.1,4.0,6.0,7.9,Automatic,159.0,SUBCOMPACT,1.32,10.0,17.0,7.3,Gas,25.0
4262,4313,60.7086591,119.0,9.4,2.6,5.0,6.0,7.3,Manual,92.0,MID-SIZE,1.67,10.0,17.0,7.0,Petrol,37.0
4263,4314,91.13784124,180.0,7.3,1.9,5.0,4.0,9.7,Automatic,106.0,MID-SIZE,1.52,10.0,17.0,4.9,Petrol,39.0
4264,4315,73.06398636,217.0,13.4,2.6,5.0,4.0,9.5,Automatic,92.0,SUV - STANDARD,1.43,10.0,19.0,10.0,Petrol,22.0
4265,4316,47.36242328,366.0,20.3,5.0,5.0,10.0,11.7,Automatic,335.0,MID-SIZE,1.41,10.0,19.0,11.6,Gas,23.0
4266,4317,69.83642926,275.0,12.4,3.5,7.0,6.0,14.6,Automatic,155.0,SUV - SMALL,1.29,10.0,17.0,10.3,Petrol,20.0
4267,4318,86.32671149,183.0,9.6,2.5,5.0,4.0,8.1,Manual,93.0,TWO-SEATER,1.33,10.0,21.0,7.7,Petrol,28.0
4268,4319,70.46949085,230.0,10.8,1.7,15.0,4.0,14.2,Automatic,111.0,MID-SIZE,1.45,10.0,16.0,8.6,Petrol,24.0
4269,4320,49.35057939,330.0,18.6,5.4,15.0,11.0,16.0,Automatic,268.0,VAN - PASSENGER,1.29,10.0,21.0,12.9,Petrol,22.0
4270,4321,113.1976813,280.0,11.6,2.2,2.0,8.0,13.6,Manual,286.0,TWO-SEATER,1.45,10.0,18.0,9.0,Gas,32.0
4271,4322,94.47856082,299.0,16.8,5.2,5.0,8.0,12.1,Manual,254.0,COMPACT,1.71,10.0,26.0,9.4,Gas,19.0
4272,4323,92.17295709,305.0,20.9,3.8,5.0,6.0,9.8,Automatic,181.0,COMPACT,1.38,10.0,20.0,10.6,Petrol,17.0
4273,4324,60.49591783,290.0,17.5,4.7,2.0,8.0,11.3,Automatic,336.0,COMPACT,1.46,10.0,16.0,11.9,Gas,21.0
4274,4325,47.53736257,157.0,5.3,1.5,5.0,4.0,7.3,Manual,85.0,MID-SIZE,1.49,10.0,17.0,6.3,Diesel,35.0
4275,4326,58.3889681,337.0,14.3,3.9,4.0,8.0,17.4,Automatic,254.0,SUV - STANDARD,1.47,10.0,19.0,12.4,Gas,17.0
4276,4327,82.20883265,316.0,16.0,3.9,5.0,8.0,13.2,Automatic,183.0,PICKUP TRUCK - STANDARD,1.45,10.0,22.0,12.6,Petrol,33.0
4277,4328,93.11709293,122.0,7.0,2.0,5.0,4.0,7.8,Automatic,95.0,MID-SIZE,1.31,10.0,16.0,4.9,Gas,42.0
4278,4329,58.99946106,319.0,26.5,5.4,7.0,6.0,17.2,Automatic,332.0,PICKUP TRUCK - STANDARD,1.44,10.0,23.0,13.6,Petrol,16.0
4279,4330,101.5940786,204.0,11.7,2.4,5.0,4.0,8.2,Manual,116.0,STATION WAGON - MID-SIZE,1.43,10.0,15.0,6.7,Diesel,43.0
4280,4331,60.9090446,153.0,8.7,1.8,11.0,4.0,8.9,Automatic,104.0,MID-SIZE,1.52,10.0,17.0,5.3,Petrol,34.0
4281,4332,86.87655426,191.0,5.8,1.9,5.0,4.0,10.5,Automatic,117.0,MID-SIZE,0.95,10.0,18.0,8.1,Gas,22.0
4282,4333,57.14348406,242.0,12.3,1.6,13.0,4.0,11.0,Automatic,110.0,SUV - SMALL,1.29,10.0,20.0,8.7,Petrol,29.0
4283,4334,71.07410973,263.0,12.5,3.2,5.0,6.0,10.9,Manual,168.0,FULL-SIZE,1.62,10.0,22.0,7.1,Gas,30.0
4284,4335,92.62042107,325.0,18.1,4.4,2.0,8.0,10.7,Manual,299.0,TWO-SEATER,1.47,10.0,25.0,12.9,Gas,20.0
4285,4336,82.72354839,212.0,5.6,1.4,4.0,4.0,9.2,Automatic,93.0,SUBCOMPACT,1.31,10.0,17.0,8.8,Gas,45.0
4286,4337,76.65687471,120.0,8.6,1.6,5.0,4.0,8.8,Manual,77.0,COMPACT,1.4,10.0,21.0,5.0,Petrol,37.0
4287,4338,177.100809,287.0,8.6,2.3,5.0,4.0,8.9,Automatic,82.0,SUV - SMALL,0.87,10.0,16.0,7.0,Petrol,37.0
4288,4339,93.58964795,147.0,9.1,3.6,5.0,4.0,9.2,Manual,93.0,MID-SIZE,1.57,10.0,20.0,7.5,Gas,22.0
4289,4340,58.32813874,384.0,18.0,3.6,14.0,10.0,21.1,Automatic,260.0,VAN - PASSENGER,1.33,10.0,25.0,11.2,Petrol,21.0
4290,4341,69.03754495,190.0,11.6,2.3,5.0,4.0,7.8,Automatic,101.0,COMPACT,1.36,10.0,18.0,5.2,Petrol,46.0
4291,4342,108.4128491,244.0,11.3,1.9,17.0,4.0,8.3,Manual,91.0,STATION WAGON - SMALL,1.38,10.0,22.0,8.9,Petrol,34.0
4292,4343,76.38937776,276.0,14.0,3.5,5.0,6.0,11.8,Automatic,180.0,FULL-SIZE,1.65,10.0,17.0,8.7,Gas,20.0
4293,4344,69.50800906,205.0,9.4,3.4,7.0,6.0,9.8,Automatic,163.0,MID-SIZE,1.41,10.0,18.0,9.6,Gas,36.0
4294,4345,78.3381432,167.0,11.3,2.4,15.0,6.0,9.0,Automatic,164.0,MID-SIZE,1.37,10.0,19.0,9.1,Petrol,35.0
4295,4346,83.06345439,262.0,8.7,1.3,2.0,8.0,9.7,Manual,159.0,TWO-SEATER,1.38,10.0,15.0,11.0,Gas,28.0
4296,4347,88.4005985,264.0,17.3,5.8,5.0,12.0,9.6,Automatic,247.0,COMPACT,1.38,10.0,23.0,12.0,Petrol,24.0
4297,4348,61.8421887,385.0,19.8,3.6,5.0,8.0,19.8,Automatic,280.0,COMPACT,1.54,10.0,18.0,10.3,Gas,15.0
4298,4349,98.44083569,326.0,13.7,3.4,5.0,4.0,7.6,Automatic,180.0,SUV - SMALL,1.36,10.0,21.0,9.6,Petrol,16.0
4299,4350,105.9504288,293.0,22.0,3.7,5.0,6.0,10.6,Automatic,179.0,MID-SIZE,1.43,10.0,19.0,10.0,Petrol,16.0
4300,4351,87.11008336,188.0,8.5,3.1,5.0,6.0,8.4,Manual,158.0,STATION WAGON - MID-SIZE,1.47,10.0,17.0,7.6,Diesel,30.0
4301,4352,97.68785186,267.0,11.6,2.5,15.0,4.0,8.0,Automatic,103.0,SUV - SMALL,1.18,10.0,20.0,8.3,Petrol,24.0
4302,4353,75.14970704,454.0,20.1,4.2,15.0,8.0,20.8,Automatic,378.0,SUV - STANDARD,1.69,10.0,22.0,13.1,Petrol,14.0
4303,4354,96.50569691,173.0,10.2,1.8,5.0,4.0,9.1,Manual,81.0,SUBCOMPACT,1.35,10.0,16.0,6.8,Petrol,32.0
4304,4355,75.87304532,172.0,6.2,2.2,5.0,4.0,7.5,Manual,96.0,MID-SIZE,1.35,10.0,21.0,6.6,Petrol,31.0
4305,4356,168.1715853,180.0,10.7,1.7,5.0,4.0,8.0,Automatic,89.0,COMPACT,1.36,10.0,18.0,7.2,Petrol,31.0
4306,4357,132.008914,299.0,8.9,2.4,2.0,6.0,6.9,Manual,157.0,TWO-SEATER,1.28,10.0,16.0,9.1,Gas,35.0
4307,4358,64.9569114,363.0,22.5,4.5,5.0,8.0,19.2,Automatic,305.0,PICKUP TRUCK - STANDARD,1.46,10.0,19.0,12.8,Gas,18.0
4308,4359,108.5573175,297.0,12.5,2.0,5.0,4.0,15.0,Automatic,100.0,COMPACT,1.37,10.0,19.0,9.7,Gas,32.0
4309,4360,85.87868136,404.0,23.8,4.1,2.0,8.0,15.0,Automatic,286.0,SUBCOMPACT,1.57,10.0,22.0,12.4,Gas,11.0
4310,4361,104.7442172,198.0,11.7,1.5,4.0,4.0,9.2,Automatic,80.0,SUBCOMPACT,1.23,10.0,17.0,8.7,Gas,28.0
4311,4362,102.4762255,281.0,13.6,4.8,2.0,8.0,8.6,Automatic,229.0,TWO-SEATER,1.54,10.0,20.0,9.9,Gas,21.0
4312,4363,71.46297841,291.0,12.5,3.4,7.0,6.0,13.9,Automatic,153.0,SUV - STANDARD,1.49,10.0,17.0,11.5,Petrol,23.0
4313,4364,66.52927738,256.0,20.5,3.4,5.0,8.0,17.3,Automatic,250.0,FULL-SIZE,1.61,10.0,28.0,11.0,Gas,20.0
4314,4365,51.45035407,192.0,12.5,3.6,5.0,6.0,9.4,Automatic,182.0,COMPACT,1.09,10.0,18.0,8.0,Gas,28.0
4315,4366,78.05320189,294.0,11.9,3.6,5.0,6.0,13.0,Automatic,179.0,SUV - SMALL,1.4,10.0,18.0,8.6,Gas,33.0
4316,4367,55.52758382,268.0,14.2,5.3,4.0,6.0,22.5,Automatic,175.0,MID-SIZE,1.68,10.0,19.0,11.8,Gas,19.0
4317,4368,86.27326587,196.0,7.8,1.9,5.0,4.0,10.8,Automatic,110.0,COMPACT,1.5,10.0,20.0,5.8,Petrol,35.0
4318,4369,67.85549287,399.0,30.2,6.2,16.0,8.0,25.8,Automatic,378.0,VAN - PASSENGER,1.58,10.0,23.0,17.8,Petrol,16.0
4319,4370,80.99890708,203.0,9.7,2.4,2.0,4.0,9.4,Automatic,119.0,MID-SIZE,1.26,10.0,18.0,8.0,Petrol,31.0
4320,4371,60.50396413,386.0,24.1,5.8,14.0,8.0,14.5,Automatic,226.0,PICKUP TRUCK - STANDARD,0.87,10.0,23.0,14.4,Petrol,24.0
4321,4372,105.0183517,203.0,9.8,1.5,5.0,4.0,6.2,Automatic,97.0,COMPACT,1.3,10.0,17.0,8.0,Gas,43.0
4322,4373,64.87499758,167.0,8.1,1.6,5.0,4.0,7.6,Automatic,101.0,MID-SIZE,1.47,10.0,16.0,8.6,Petrol,35.0
4323,4374,71.84763922,297.0,7.7,3.6,7.0,6.0,9.8,Manual,131.0,STATION WAGON - SMALL,1.29,10.0,17.0,11.7,Gas,27.0
4324,4375,85.9257413,341.0,16.5,2.6,15.0,4.0,18.4,Automatic,102.0,COMPACT,1.34,10.0,21.0,13.7,Petrol,24.0
4325,4376,74.09107044,275.0,17.5,4.3,2.0,6.0,12.2,Automatic,275.0,PICKUP TRUCK - SMALL,1.43,10.0,17.0,13.3,Petrol,24.0
4326,4377,57.12741325,287.0,11.3,3.0,5.0,6.0,9.9,Automatic,177.0,FULL-SIZE,1.51,10.0,18.0,11.0,Gas,26.0
4327,4378,101.1433746,248.0,13.4,3.0,5.0,4.0,11.1,Manual,102.0,SUV - SMALL,1.29,10.0,18.0,8.9,Petrol,19.0
4328,4379,69.71267698,264.0,9.9,1.6,5.0,6.0,10.7,Automatic,175.0,MID-SIZE,1.5,10.0,17.0,8.4,Gas,27.0
4329,4380,74.42344575,301.0,11.2,3.5,5.0,6.0,8.4,Automatic,177.0,MID-SIZE,1.49,10.0,17.0,8.8,Petrol,20.0
4330,4381,51.75071558,338.0,23.4,5.9,3.0,11.0,18.4,Automatic,266.0,PICKUP TRUCK - STANDARD,1.43,10.0,26.0,12.9,Petrol,12.0
4331,4382,107.9406861,279.0,11.9,1.8,2.0,4.0,7.5,Manual,92.0,TWO-SEATER,1.55,10.0,17.0,10.9,Petrol,24.0
4332,4383,88.60644409,246.0,11.2,3.6,5.0,6.0,11.8,Automatic,164.0,COMPACT,1.34,10.0,16.0,7.6,Gas,17.0
4333,4384,63.00135686,303.0,15.1,3.5,7.0,6.0,17.9,Automatic,179.0,SUV - STANDARD,1.49,10.0,19.0,12.4,Petrol,18.0
4334,4385,66.15380746,332.0,23.6,5.4,15.0,8.0,16.2,Automatic,326.0,PICKUP TRUCK - STANDARD,1.42,10.0,24.0,20.5,Petrol,11.0
4335,4387,72.10910159,269.0,18.9,6.4,5.0,6.0,11.3,Automatic,169.0,PICKUP TRUCK - SMALL,1.06,10.0,18.0,9.2,Gas,21.0
4336,4388,55.96947278,333.0,9.8,3.6,12.0,6.0,14.9,Automatic,247.0,SUV - STANDARD,1.59,10.0,19.0,8.7,Petrol,22.0
4337,4389,105.1617825,270.0,13.1,3.7,5.0,5.0,11.0,Automatic,105.0,COMPACT,1.48,10.0,18.0,9.0,Gas,24.0
4338,4390,88.99635952,191.0,5.0,1.7,5.0,4.0,6.5,Automatic,80.0,COMPACT,1.51,10.0,17.0,5.8,Gas,54.0
4339,4391,58.84573898,422.0,27.4,5.4,5.0,10.0,18.4,Automatic,320.0,SUV - STANDARD,1.51,10.0,23.0,13.4,Petrol,13.0
4340,4392,105.6755344,442.0,19.5,6.1,5.0,8.0,15.3,Automatic,313.0,SUV - SMALL,1.31,10.0,22.0,10.6,Petrol,16.0
4341,4393,126.6131558,234.0,13.8,2.4,4.0,4.0,9.0,Automatic,113.0,SUV - SMALL,1.41,10.0,22.0,9.3,Gas,19.0
4342,4394,103.2412665,297.0,10.3,2.1,2.0,4.0,10.3,Manual,92.0,TWO-SEATER,1.28,10.0,21.0,9.2,Gas,22.0
4343,4395,78.70049943,221.0,12.3,2.4,5.0,4.0,9.1,Automatic,101.0,COMPACT,1.72,10.0,16.0,6.8,Gas,23.0
4344,4396,72.59199035,192.0,10.3,2.6,5.0,4.0,9.6,Manual,107.0,MID-SIZE,1.45,10.0,22.0,4.9,Petrol,34.0
4345,4397,91.06948045,282.0,11.9,3.3,5.0,6.0,13.1,Automatic,155.0,SUV - SMALL,1.44,10.0,17.0,10.7,Gas,20.0
4346,4398,47.85473996,374.0,16.8,4.3,2.0,8.0,16.7,Automatic,245.0,COMPACT,1.27,10.0,24.0,14.4,Gas,13.0
4347,4400,56.77739609,205.0,8.3,2.1,5.0,4.0,8.7,Automatic,142.0,COMPACT,1.41,10.0,17.0,6.5,Gas,29.0
4348,4401,100.5727811,186.0,11.8,1.9,5.0,4.0,7.6,Manual,109.0,COMPACT,1.43,10.0,14.0,5.8,Petrol,55.0
4349,4402,51.64926859,195.0,7.8,3.6,5.0,6.0,10.8,Automatic,84.0,MID-SIZE,1.48,10.0,15.0,6.5,Gas,44.0
4350,4403,80.42782068,350.0,19.2,4.9,5.0,8.0,14.8,Automatic,217.0,VAN - CARGO,1.32,10.0,19.0,14.3,Gas,18.0
4351,4404,55.00256913,369.0,14.6,4.5,5.0,8.0,16.3,Automatic,253.0,MID-SIZE,1.65,10.0,19.0,9.4,Gas,19.0
4352,4405,91.22359076,280.0,14.9,3.3,5.0,8.0,13.3,Automatic,253.0,MID-SIZE,1.57,10.0,22.0,9.1,Petrol,30.0
4353,4406,67.8323292,273.0,13.2,3.2,5.0,4.0,10.6,Automatic,123.0,MID-SIZE,1.39,10.0,18.0,9.7,Gas,25.0
4354,4407,84.78746438,201.0,13.0,1.8,5.0,4.0,9.4,eMr,117.0,COMPACT,1.29,10.0,17.0,7.0,Gas,38.0
4355,4408,81.17130527,168.0,11.4,2.1,5.0,4.0,6.3,Automatic,73.0,MID-SIZE,1.5,10.0,17.0,7.3,Diesel,33.0
4356,4409,70.24285432,182.0,10.5,1.9,13.0,4.0,6.9,Manual,92.0,MID-SIZE,1.43,10.0,19.0,6.8,Petrol,31.0
4357,4410,69.08713934,307.0,11.7,3.4,2.0,8.0,14.0,Manual,213.0,TWO-SEATER,1.59,10.0,17.0,11.5,Gas,23.0
4358,4411,49.19465067,359.0,29.7,3.4,2.0,8.0,15.8,Automatic,259.0,SUBCOMPACT,1.69,10.0,23.0,12.8,Gas,16.0
4359,4412,108.4952949,181.0,10.8,3.6,4.0,6.0,13.2,Manual,160.0,MINICOMPACT,1.62,10.0,18.0,9.4,Gas,29.0
4360,4413,60.62617782,222.0,11.6,3.6,5.0,6.0,9.1,Automatic,219.0,MID-SIZE,1.65,10.0,17.0,10.0,Petrol,24.0
4361,4414,45.34581126,182.0,7.9,3.7,5.0,4.0,7.8,Automatic,84.0,COMPACT,1.4,10.0,19.0,6.6,Petrol,36.0
4362,4415,65.44605984,241.0,12.0,3.5,5.0,6.0,13.4,Automatic,147.0,MID-SIZE,1.5,10.0,17.0,9.5,Petrol,28.0
4363,4416,76.61280485,338.0,16.9,5.3,5.0,8.0,18.0,Automatic,245.0,FULL-SIZE,1.74,10.0,17.0,9.2,Gas,22.0
4364,4417,74.46697831,347.0,27.6,4.1,5.0,8.0,11.2,Manual,235.0,COMPACT,1.53,10.0,19.0,19.7,Gas,23.0
4365,4418,63.38558733,386.0,19.7,5.4,15.0,11.0,18.9,Automatic,301.0,SUV - STANDARD,1.49,10.0,23.0,11.3,Petrol,19.0
4366,4419,76.45072544,270.0,13.2,2.9,5.0,6.0,10.9,Automatic,168.0,SUV - SMALL,1.45,10.0,18.0,8.9,Petrol,24.0
4367,4420,68.36994272,282.0,20.9,4.8,7.0,6.0,13.7,Automatic,250.0,SUV - STANDARD,1.6,10.0,20.0,13.1,Petrol,22.0
4368,4421,203.2123363,191.0,10.3,2.1,5.0,4.0,7.7,Automatic,110.0,COMPACT,1.38,10.0,18.0,5.3,Petrol,44.0
4369,4422,90.0219348,211.0,14.7,1.9,13.0,4.0,8.9,Automatic,107.0,STATION WAGON - SMALL,1.18,10.0,21.0,6.5,Petrol,29.0
4370,4423,79.57203529,324.0,19.4,3.5,7.0,6.0,14.3,Automatic,169.0,SUV - STANDARD,1.38,10.0,18.0,9.3,Petrol,17.0
4371,4424,145.0855171,144.0,8.6,1.6,5.0,4.0,7.8,Manual,96.0,SUV - SMALL,1.24,10.0,21.0,6.9,Petrol,34.0
4372,4425,65.18878197,404.0,19.0,5.0,5.0,11.0,12.0,Automatic,280.0,SUV - SMALL,1.02,10.0,19.0,15.0,Gas,15.0
4373,4426,85.70126427,355.0,21.0,7.0,5.0,6.0,10.6,Automatic,336.0,SUV - SMALL,1.18,10.0,25.0,9.4,Petrol,23.0
4374,4427,75.11784534,287.0,11.5,2.6,7.0,6.0,11.3,Automatic,174.0,SPECIAL PURPOSE VEHICLE,1.24,10.0,22.0,9.1,Petrol,21.0
4375,4428,154.4581129,232.0,8.3,2.1,5.0,4.0,8.1,Manual,97.0,COMPACT,1.31,10.0,18.0,7.6,Petrol,42.0
4376,4429,112.9783954,222.0,8.0,1.6,5.0,4.0,8.1,Automatic,88.0,COMPACT,1.37,10.0,17.0,6.1,Gas,24.0
4377,4430,91.45668489,201.0,7.6,1.8,5.0,4.0,7.3,Manual,64.0,STATION WAGON - SMALL,1.28,10.0,17.0,6.0,Diesel,33.0
4378,4431,50.32815033,342.0,17.8,4.4,16.0,8.0,22.2,Manual,303.0,PICKUP TRUCK - SMALL,1.26,10.0,24.0,11.6,Petrol,16.0
4379,4432,67.62602418,316.0,22.4,4.9,5.0,6.0,13.4,Automatic,210.0,SUV - STANDARD,1.56,10.0,19.0,13.0,Petrol,17.0
4380,4433,107.1661226,328.0,9.9,2.2,5.0,4.0,10.8,Automatic,90.0,SUV - SMALL,1.33,10.0,25.0,9.2,Petrol,27.0
4381,4434,56.40786654,225.0,11.1,2.7,5.0,4.0,9.3,Automatic,291.0,MID-SIZE,1.35,10.0,19.0,9.9,Petrol,22.0
4382,4435,74.15866439,240.0,11.9,3.4,5.0,6.0,13.9,Automatic,174.0,FULL-SIZE,1.64,10.0,16.0,9.7,Petrol,22.0
4383,4436,60.32408844,290.0,19.4,3.0,14.0,4.0,8.3,Automatic,113.0,SUV - STANDARD,1.34,10.0,20.0,7.2,Petrol,30.0
4384,4437,57.84402823,234.0,11.8,3.6,5.0,6.0,12.3,Manual,150.0,STATION WAGON - SMALL,1.44,10.0,20.0,9.3,Petrol,24.0
4385,4438,67.12413586,203.0,12.7,1.9,7.0,4.0,12.1,Automatic,118.0,COMPACT,1.33,10.0,19.0,8.4,Gas,32.0
4386,4439,84.57546234,199.0,11.1,1.8,5.0,4.0,7.4,Manual,106.0,COMPACT,1.4,10.0,16.0,6.3,Petrol,37.0
4387,4440,54.57743804,246.0,7.8,2.3,5.0,6.0,12.2,Automatic,169.0,MID-SIZE,1.45,10.0,18.0,7.7,Diesel,24.0
4388,4441,116.094918,203.0,10.1,1.5,12.0,4.0,7.4,Automatic,105.0,COMPACT,1.36,10.0,18.0,6.0,Petrol,54.0
4389,4442,68.5986729,251.0,5.7,1.1,5.0,4.0,5.7,Automatic,83.0,COMPACT,1.45,10.0,16.0,6.7,Diesel,40.0
4390,4443,58.96614313,290.0,8.8,3.4,5.0,6.0,12.5,Automatic,156.0,MID-SIZE,1.49,10.0,16.0,8.2,Diesel,27.0
4391,4444,202.3897043,170.0,6.7,2.1,5.0,4.0,5.4,Manual,90.0,STATION WAGON - SMALL,1.38,10.0,13.0,4.9,Petrol,33.0
4392,4445,183.6832473,186.0,7.9,2.2,5.0,4.0,9.6,Manual,100.0,MID-SIZE,1.51,10.0,14.0,5.5,Petrol,28.0
4393,4446,85.83956896,274.0,15.2,2.3,14.0,11.0,12.9,Automatic,351.0,PICKUP TRUCK - SMALL,1.25,10.0,19.0,7.0,Petrol,29.0
4394,4447,98.75624402,281.0,19.0,2.4,5.0,4.0,12.2,Automatic,100.0,SUBCOMPACT,1.54,10.0,17.0,7.1,Gas,24.0
4395,4448,77.62595729,432.0,24.8,5.9,7.0,8.0,17.9,Automatic,234.0,SUV - STANDARD,1.47,10.0,24.0,16.5,Petrol,16.0
4396,4449,67.00894504,176.0,11.9,1.8,5.0,6.0,8.1,Automatic,145.0,COMPACT,1.35,10.0,17.0,8.4,Gas,32.0
4397,4450,42.59886414,229.0,30.2,5.0,10.0,8.0,14.3,Automatic,325.0,PICKUP TRUCK - SMALL,1.46,10.0,22.0,13.4,Petrol,11.0
4398,4451,91.56869768,236.0,16.4,3.2,5.0,4.0,9.3,Automatic,110.0,COMPACT,1.3,10.0,17.0,11.0,Petrol,35.0
4399,4452,81.3027592,196.0,6.0,1.3,13.0,4.0,8.6,Manual,104.0,COMPACT,1.39,10.0,21.0,5.8,Petrol,55.0
4400,4453,89.14070463,226.0,9.9,1.9,13.0,4.0,13.1,Automatic,85.0,COMPACT,1.31,10.0,22.0,7.2,Petrol,21.0
4401,4454,56.50655841,310.0,10.7,4.8,2.0,8.0,13.2,Automatic,194.0,TWO-SEATER,1.43,10.0,18.0,8.9,Gas,30.0
4402,4455,77.0808687,235.0,13.3,3.5,7.0,6.0,9.6,Automatic,162.0,SUV - STANDARD,1.43,10.0,17.0,13.7,Petrol,24.0
4403,4456,70.00150666,272.0,12.5,3.3,5.0,8.0,13.5,Manual,282.0,SUV - SMALL,1.6,10.0,17.0,10.4,Petrol,18.0
4404,4457,102.183516,246.0,22.8,3.0,5.0,6.0,12.2,Automatic,179.0,SUV - SMALL,1.47,10.0,22.0,10.3,Petrol,24.0
4405,4458,73.65180595,240.0,9.5,2.4,5.0,4.0,11.5,Automatic,113.0,COMPACT,1.64,10.0,20.0,8.3,Petrol,24.0
4406,4459,56.55448192,381.0,30.2,4.7,13.0,8.0,18.1,Automatic,247.0,VAN - CARGO,1.59,10.0,25.0,14.9,Petrol,15.0
4407,4460,79.96537129,323.0,11.3,2.1,5.0,4.0,10.3,Manual,99.0,SUV - SMALL,1.35,10.0,21.0,12.4,Petrol,28.0
4408,4461,120.2355736,236.0,8.2,1.6,5.0,4.0,7.2,Manual,62.0,STATION WAGON - SMALL,1.23,10.0,14.0,5.5,Petrol,33.0
4409,4462,66.9045333,230.0,11.2,3.5,4.0,6.0,13.9,Automatic,155.0,MINICOMPACT,1.36,10.0,17.0,10.3,Gas,27.0
4410,4463,71.0950308,204.0,23.1,4.2,4.0,8.0,15.5,Automatic,252.0,MINICOMPACT,1.41,10.0,17.0,13.0,Gas,19.0
4411,4464,73.37749516,272.0,12.0,3.7,7.0,6.0,15.9,Automatic,169.0,SUV - STANDARD,1.43,10.0,19.0,9.1,Petrol,25.0
4412,4465,75.74929361,276.0,10.0,3.1,5.0,4.0,12.0,Automatic,125.0,FULL-SIZE,1.53,10.0,21.0,10.2,Petrol,23.0
4413,4466,103.8311427,250.0,20.1,3.6,5.0,6.0,11.6,Automatic,161.0,MID-SIZE,1.09,10.0,21.0,7.7,Gas,20.0
4414,4467,66.06200682,276.0,16.2,3.6,7.0,6.0,18.3,Automatic,229.0,SUV - STANDARD,1.34,10.0,17.0,11.3,Gas,24.0
4415,4468,80.2384557,318.0,14.5,3.7,3.0,8.0,15.4,Automatic,212.0,TWO-SEATER,1.46,10.0,18.0,9.6,Gas,25.0
4416,4469,96.78566214,212.0,12.2,2.2,5.0,4.0,7.5,Automatic,106.0,SUV - SMALL,1.25,10.0,21.0,10.0,Petrol,32.0
4417,4470,102.2250875,199.0,9.7,1.5,5.0,4.0,10.5,Automatic,131.0,SUV - SMALL,1.38,10.0,21.0,13.8,Petrol,28.0
4418,4471,50.57438131,294.0,14.5,6.2,5.0,8.0,13.8,Automatic,297.0,MID-SIZE,1.52,10.0,17.0,10.6,Gas,23.0
4419,4472,83.25022977,196.0,9.5,1.2,15.0,4.0,10.4,Automatic,109.0,STATION WAGON - SMALL,1.39,10.0,20.0,6.0,Petrol,40.0
4420,4473,171.2450665,218.0,9.9,1.6,15.0,4.0,10.2,Automatic,131.0,PICKUP TRUCK - SMALL,1.4,10.0,22.0,5.8,Petrol,28.0
4421,4474,105.1704345,197.0,12.1,3.0,13.0,4.0,10.2,Automatic,110.0,SUV - SMALL,1.23,10.0,19.0,9.2,Petrol,38.0
4422,4475,91.24364112,223.0,13.8,2.9,5.0,6.0,6.2,Automatic,110.0,COMPACT,1.42,10.0,17.0,9.8,Gas,21.0
4423,4476,187.29266,206.0,9.3,3.5,5.0,6.0,9.8,Automatic,83.0,COMPACT,1.39,10.0,17.0,9.6,Petrol,30.0
4424,4477,126.8141575,284.0,10.2,3.7,16.0,4.0,13.3,Manual,152.0,PICKUP TRUCK - STANDARD,1.34,10.0,22.0,10.8,Petrol,28.0
