ID,PERFORMANCE_INDEX,EMISSIONS_CO2,URBAN_CONSUMPTION,DISPLACEMENT,CAPACITY,PISTON_COUNT,BLENDED_CONSUMPTION,GEARBOX_TYPE,OUTPUT,BODY_STYLE,EFFICIENCY_RATIO,YEARS_IN_SERVICE,MILEAGE,HIGHWAY_USAGE,ENERGY_SOURCE,EFFICIENCY_RATING
4119,63.3336351,318,10.6,3.5,4,6,10.5,Automatic,271,MID-SIZE,1.42,10,17,8.2,Gas,26
4120,46.10655419,200,11.6,3.3,5,6,9.6,Automatic,138,FULL-SIZE,1.51,10,17,10.2,Gas,13
4121,103.6429264,340,20,2.7,5,6,14.8,Automatic,178,PICKUP TRUCK - STANDARD,1.4,10,21,12.4,Petrol,23
4122,86.95481876,313,14.9,2.6,5,5,13,Automatic,161,COMPACT,1.64,10,17,9.5,Gas,31
4123,92.20830757,228,6.3,1.6,5,4,8.3,Manual,91,COMPACT,1.38,10,12,5.6,Petrol,32
4124,84.30912896,272,14,3.6,4,6,12.8,Automatic,182,MINICOMPACT,1.47,10,19,10.6,Gas,24
4125,109.9295122,237,9.7,1.6,5,4,9.6,Automatic,124,COMPACT,1.45,10,21,10.2,Petrol,31
4126,63.91270522,262,17.7,3.3,5,8,12.4,Automatic,249,SUV - SMALL,1.3,10,19,13,Petrol,21
4127,92.30009981,229,11.9,2.4,5,4,8.4,Automatic,96,MID-SIZE,1.25,10,21,8.2,Petrol,35
4128,107.5521691,262,11.4,2.6,5,4,11.5,Automatic,109,COMPACT,1.48,10,19,8.6,Petrol,29
4129,52.57994702,184,9.3,1.8,5,4,5.1,Automatic,55,COMPACT,1.42,10,16,6.7,Gas,33
4130,97.47896494,285,17.1,2.9,5,4,11.9,Manual,265,TWO-SEATER,1.52,10,22,9,Petrol,15
4131,87.79541035,242,19.9,2.1,2,4,11.5,Manual,103,SUBCOMPACT,1.47,10,21,9,Petrol,22
4132,54.2723263,239,10.7,3.8,5,6,12.8,Automatic,174,MID-SIZE,1.47,10,16,9.9,Gas,21
4133,190.1918857,207,9.6,2.2,12,4,8.2,Automatic,96,SUBCOMPACT,1.31,10,20,6,Petrol,52
4134,78.16916985,242,11.6,4.7,2,8,12.9,Automatic,236,SUBCOMPACT,1.5,10,17,13.7,Gas,20
4135,72.90123545,429,20.5,5.1,3,8,23.5,Automatic,276,TWO-SEATER,1.52,10,18,14,Gas,21
4136,108.0045145,233,7.5,2.3,5,4,9.7,Automatic,115,COMPACT,0.87,10,17,6.2,Petrol,25
4137,102.4823838,240,20.4,3.1,5,6,22.5,Automatic,301,PICKUP TRUCK - STANDARD,1.01,10,19,13.6,Petrol,19
4138,167.2662379,249,11.5,2.3,5,4,6.4,Automatic,95,SUV - SMALL,1.26,10,19,9.4,Petrol,26
4139,114.1251515,196,9.5,2.3,5,4,10,Automatic,106,MID-SIZE,0.98,10,10,6.1,Petrol,33
4140,64.8698411,257,16.4,5.7,5,8,16.8,Automatic,247,FULL-SIZE,1.53,10,19,10.8,Gas,20
4141,95.61510917,388,14.4,4.3,5,8,20.3,Automatic,203,COMPACT,1.55,10,16,9.4,Gas,28
4142,93.94296937,237,8.7,1.3,2,6,12.6,Manual,136,TWO-SEATER,1.39,10,19,10.5,Gas,29
4143,67.13704783,250,13.5,4.1,5,6,13.2,Automatic,158,COMPACT,1.49,10,17,10.8,Gas,23
4144,117.4728444,179,7.7,1.6,5,4,6.7,Manual,90,SUV - SMALL,1.25,10,13,5.7,Petrol,53
4145,100.3002342,226,7.5,1.6,5,4,6.5,Manual,95,SUV - SMALL,1.38,10,19,6.3,Petrol,37
4146,63.99400681,181,5.9,1.6,5,4,7.8,Manual,72,MID-SIZE,1.47,10,17,5.3,Gas,33
4147,101.9474353,277,11.9,1.7,5,4,8,Manual,104,TWO-SEATER,1.32,10,18,7.5,Gas,40
4148,52.89204691,465,22.6,4.2,3,8,18.5,Automatic,346,SUV - STANDARD,1.46,10,23,14.7,Gas,15
4149,66.46188904,195,4.7,1.7,3,4,8.8,Manual,68,TWO-SEATER,1.59,10,17,7.2,Petrol,40
4150,53.56539585,247,7.8,2.7,5,8,11.4,Automatic,97,MID-SIZE,1.39,10,19,9.3,Petrol,20
4151,62.34920802,267,18.1,3.7,5,8,10.6,Automatic,213,COMPACT,1.7,10,24,12,Gas,20
4152,108.8838566,226,10.6,2,5,4,5.9,Automatic,87,COMPACT,1.51,10,18,6.8,Gas,28
4153,115.0570838,306,13.1,2.3,5,4,9.2,Automatic,78,SUV - SMALL,1.38,10,19,8.9,Petrol,31
4154,93.6168405,297,14.4,3.4,5,8,17.6,Automatic,274,COMPACT,1.52,10,21,12.1,Gas,20
4155,70.84693958,364,19,3.5,7,6,18.2,Automatic,169,SUV - STANDARD,1.52,10,19,14.5,Petrol,14
4156,69.40471224,266,9,2.1,5,6,12.5,Automatic,244,MID-SIZE,1.38,10,16,6.8,Petrol,22
4157,59.60562023,409,20.4,4.7,5,8,19.1,Automatic,261,MID-SIZE,1.59,10,24,12.7,Petrol,29
4158,64.04542687,300,12.9,3.4,7,6,14.2,Automatic,157,SUV - STANDARD,1.61,10,19,9.2,Petrol,11
4159,90.9983605,241,9.9,2.5,5,4,7.9,Automatic,88,COMPACT,1.32,10,12,6.6,Petrol,29
4160,64.23080014,275,10.4,3.2,5,4,10.9,Automatic,110,PICKUP TRUCK - STANDARD,1.1,10,22,8.5,Petrol,27
4161,57.33011008,288,14.5,4.5,5,8,16.7,Automatic,195,SUBCOMPACT,1.45,10,17,8.7,Gas,25
4162,72.79426134,314,16.9,5.3,7,8,17.3,Automatic,314,PICKUP TRUCK - STANDARD,1.39,10,24,12.2,Petrol,13
4163,56.94835705,379,16.7,5.6,4,10,18.1,Automatic,378,VAN - CARGO,1.32,10,20,13.6,Petrol,13
4164,96.16616611,303,17.7,4.1,5,4,12.3,Automatic,130,SUV - SMALL,1.27,10,20,11.7,Petrol,26
4165,74.02478896,249,13.9,4.6,4,6,14,Automatic,169,FULL-SIZE,1.4,10,19,13.8,Gas,28
4166,60.84179927,232,11.6,3.5,5,6,12.5,Automatic,177,SUV - SMALL,1.14,10,18,9.8,Petrol,27
4167,57.09279708,264,14,3.5,7,6,8.6,Automatic,175,COMPACT,1.46,10,16,8.6,Gas,23
4168,67.54591459,170,9.9,1.7,5,4,7,Automatic,81,COMPACT,1.51,10,17,4.9,Gas,29
4169,71.40941037,266,21.3,5.7,5,8,13.6,Automatic,364,PICKUP TRUCK - STANDARD,1.5,10,23,13.6,Petrol,13
4170,90.13399181,184,7.2,1.8,5,4,6.1,Manual,112,COMPACT,1.32,10,17,5.9,Petrol,36
4171,60.0873711,287,8.2,2.6,4,6,12.2,Automatic,101,SUV - STANDARD,0.87,10,18,9,Petrol,25
4172,60.0088032,314,13.2,3.3,2,8,21.7,Automatic,200,TWO-SEATER,1.5,10,17,7.4,Gas,25
4173,53.0961994,194,10.1,1,13,4,5.6,Automatic,84,COMPACT,1.29,10,16,7.1,Petrol,60
4174,92.86099106,190,7,1.9,5,4,6.7,Automatic,90,COMPACT,1.3,10,11,5.5,Petrol,60
4175,81.28182614,186,8.1,2,4,4,8.4,Automatic,99,COMPACT,1.27,10,17,7.9,Gas,41
4176,112.1764751,326,26,2.3,5,4,8.9,Automatic,111,COMPACT,1.51,10,17,10.7,Gas,27
4177,62.79431175,232,9.3,2.2,5,4,6,Manual,84,COMPACT,1.4,10,20,5.9,Petrol,37
4178,81.42392568,270,11.6,1.6,5,4,10.4,Manual,102,PICKUP TRUCK - SMALL,1.59,10,19,9.3,Petrol,23
4179,64.38900004,228,10.8,3.6,5,6,12.1,Automatic,188,MID-SIZE,1.63,10,18,7.2,Petrol,24
4180,106.3535375,235,12.7,4.5,4,8,11.3,Automatic,219,TWO-SEATER,1.56,10,19,9.4,Gas,22
4182,94.2067326,208,6.2,1.4,5,4,8.2,Manual,107,COMPACT,1.27,10,16,5.2,Gas,56
4183,93.72092206,215,9.7,3.5,4,6,7.8,Automatic,151,SUV - SMALL,1.08,10,17,7.7,Petrol,36
4184,64.9400042,276,10.5,2,7,4,11.2,Manual,109,SUV - SMALL,1.33,10,19,7,Gas,25
4185,78.1495198,210,10,3.3,5,4,5.6,Automatic,102,COMPACT,1.34,10,22,6.5,Petrol,36
4186,77.89270048,227,9.7,2,15,4,9.8,Automatic,115,MID-SIZE,1.37,10,18,4.9,Petrol,42
4187,105.3546635,365,17.1,5.7,3,8,18.3,Automatic,264,PICKUP TRUCK - STANDARD,1.5,10,23,11.9,Gas,15
4188,111.2698412,219,8.5,1.8,5,4,9.7,Automatic,85,MID-SIZE,1.38,10,18,5.5,Gas,22
4189,59.49421066,184,7.9,2,5,4,10.7,Automatic,108,MID-SIZE,1.47,10,17,6.8,Gas,29
4190,77.03780211,281,8.5,1.8,5,6,14.1,Automatic,158,MID-SIZE,1.55,10,16,7.1,Petrol,34
4191,54.91645033,373,23.8,4.3,2,8,21.7,Automatic,233,MID-SIZE,1.66,10,19,13,Gas,20
4192,58.94522402,245,11,3.6,7,6,16.1,Automatic,151,MID-SIZE,1.46,10,19,9.2,Petrol,25
4193,110.7665944,224,9.8,2.8,4,4,11.7,Automatic,97,SUBCOMPACT,1.42,10,17,7.8,Petrol,34
4194,63.35501558,208,9.3,2,5,4,11.4,Automatic,160,MID-SIZE,1.05,10,17,8.1,Gas,39
4195,71.51626668,267,9.4,3.6,4,6,13.1,Automatic,178,SUBCOMPACT,1.44,10,19,11.1,Gas,26
4196,72.66319148,273,14.3,4.9,5,8,13.5,Automatic,246,MID-SIZE,1.52,10,17,8.7,Gas,31
4197,64.48826151,346,30.2,6.1,7,6,25.8,Automatic,305,SUV - STANDARD,1.4,10,19,19.4,Petrol,12
4198,57.40713787,301,16.5,4.7,5,6,12.7,Automatic,175,SUV - STANDARD,1.63,10,17,14.5,Gas,23
4199,79.78764325,223,9.7,2.3,5,4,11.6,Automatic,124,MID-SIZE,1.56,10,18,7,Petrol,33
4200,67.60395064,304,14.1,2.4,5,6,13.8,Automatic,191,FULL-SIZE,1.4,10,19,9.3,Petrol,26
4201,80.90289219,198,11.5,1.3,5,4,8.3,Manual,86,COMPACT,1.53,10,16,5,Gas,30
4202,112.2813195,269,11.2,2.2,5,4,7.4,Automatic,100,SUV - SMALL,1.32,10,16,5.4,Petrol,34
4203,78.60030736,238,12.9,3.5,5,4,13.4,Automatic,169,SUV - SMALL,1.35,10,18,8.7,Petrol,28
4204,57.43940335,269,11,3.4,5,4,6.5,Automatic,74,COMPACT,1.53,10,19,8,Petrol,28
4205,65.22480455,234,17.6,3.3,5,6,12.5,Automatic,176,PICKUP TRUCK - STANDARD,1.38,10,19,11,Gas,29
4206,92.32261601,165,10.6,1.8,16,4,9.7,Automatic,119,COMPACT,1.45,10,21,6.1,Petrol,25
4207,67.35207464,270,14.1,5.4,2,8,14,Automatic,289,COMPACT,1.52,10,16,9.3,Gas,23
4208,58.30061995,261,26.9,4.2,5,8,17.8,Automatic,239,FULL-SIZE,1.52,10,17,10.2,Gas,17
4209,59.07310545,278,18,2.2,18,6,8.9,Automatic,168,PICKUP TRUCK - STANDARD,1.35,10,22,11.9,Petrol,26
4210,102.2046173,301,13.4,3.7,5,4,12.5,Automatic,116,PICKUP TRUCK - STANDARD,1.25,10,21,8.8,Petrol,25
4211,68.44692083,309,13.2,5.3,12,8,14.5,Automatic,180,PICKUP TRUCK - STANDARD,1.2,10,17,9.4,Petrol,27
4212,68.90183784,228,15.3,3.4,7,6,17.5,Automatic,155,SUV - STANDARD,1.25,10,22,17.9,Petrol,18
4213,110.115539,203,10.5,2.1,5,4,6,Automatic,102,SUV - SMALL,1.14,10,17,10.5,Petrol,30
4214,66.79888713,364,12.1,4.7,7,6,12.8,Automatic,181,SUV - STANDARD,1.38,10,19,10.7,Gas,11
4215,103.9007879,249,17.3,2.6,4,4,9.4,Manual,102,COMPACT,1.42,10,18,6.1,Petrol,36
4216,66.87436846,223,24.7,3.5,7,6,16,Automatic,293,SUV - STANDARD,1.4,10,25,11.2,Petrol,25
4217,61.35023107,283,10.9,3.5,5,6,13,Automatic,153,MID-SIZE,1.64,10,17,8.5,Petrol,31
4218,92.27709163,178,7.9,2.6,5,4,7.3,Automatic,121,MID-SIZE,1.5,10,17,4.9,Petrol,32
4219,75.99832624,181,11.3,1.6,5,4,8.4,Automatic,91,PICKUP TRUCK - STANDARD,0.92,10,20,6,Petrol,32
4220,66.60844814,364,19.7,3.6,14,8,15.6,Automatic,167,PICKUP TRUCK - STANDARD,1.26,10,17,12.3,Petrol,18
4221,58.16466734,222,10.7,1,4,6,9.2,Automatic,168,SUV - STANDARD,1.36,10,19,10,Gas,39
4222,71.36547009,227,10.7,1.4,5,4,10.4,Automatic,104,SUV - SMALL,1.32,10,11,6.1,Petrol,38
4223,77.0443226,221,8.4,2.1,5,4,10.7,Automatic,100,MID-SIZE,1.35,10,20,8.1,Gas,29
4224,57.14199723,255,20,3.5,15,6,11.2,Automatic,162,PICKUP TRUCK - STANDARD,0.87,10,20,8.2,Petrol,20
4225,73.73316827,299,10.7,3.3,2,6,10.1,Manual,237,TWO-SEATER,1.45,10,18,9.6,Gas,27
4226,95.67479927,223,15.4,2,5,4,8.8,Automatic,89,COMPACT,1.48,10,19,9.8,Gas,32
4227,149.7871712,143,8.3,2,5,4,8.2,Automatic,100,SUV - SMALL,0.93,10,10,5.8,Petrol,46
4228,49.80255352,358,24,3.9,4,6,16.5,Automatic,220,SUBCOMPACT,1.35,10,16,11.4,Petrol,20
4229,52.80012357,374,20.6,4.8,2,8,13.8,Automatic,206,SUBCOMPACT,1.42,10,19,13,Gas,20
4230,77.82264392,264,8.2,1.7,5,4,7.5,Automatic,98,COMPACT,1.36,10,22,7.9,Gas,33
4231,58.72590932,186,6.9,3.5,5,6,10.2,Automatic,148,COMPACT,1.07,10,17,8.4,Gas,41
4232,79.81742696,307,21.8,3.6,5,8,16.1,Automatic,171,COMPACT,1.42,10,19,8.9,Gas,30
4233,72.12721499,239,9.5,2,4,6,7.2,Automatic,152,MINICOMPACT,1.48,10,16,8.2,Diesel,25
4234,77.85118638,187,11.4,1.9,5,4,9.1,Automatic,77,STATION WAGON - SMALL,1.35,10,22,7.6,Petrol,31
4235,92.99872613,255,10.4,1.8,5,4,7.9,Automatic,121,SUV - SMALL,1.29,10,17,8.5,Petrol,34
4236,89.22226302,431,12.3,5.9,5,8,19.8,Automatic,258,MID-SIZE,1.46,10,20,15,Petrol,24
4237,52.69841507,203,9.9,3.2,5,6,9.9,Automatic,153,MID-SIZE,1.39,10,17,7,Diesel,19
4238,77.67417352,445,21.9,2.9,2,8,16.6,Automatic,246,TWO-SEATER,1.38,10,14,12.8,Gas,21
4239,73.43402191,307,11.6,3.4,5,6,11.2,Automatic,186,FULL-SIZE,1.62,10,19,6.9,Petrol,32
4240,85.91577454,262,13.3,5.3,5,6,12.3,Automatic,169,MID-SIZE,1.47,10,17,6.7,Petrol,25
4241,59.95366969,294,9.9,1.6,5,4,9.6,Manual,78,SUV - SMALL,1.35,10,18,5.7,Petrol,27
4242,53.77630583,226,21.5,5.5,5,8,18.2,Automatic,290,FULL-SIZE,1.57,10,19,11.5,Gas,19
4243,83.14448199,264,6.9,1.9,4,4,7.6,Automatic,71,MID-SIZE,1.41,10,16,7.3,Gas,38
4244,108.1896871,300,19.3,3.1,7,6,8.3,Automatic,163,SUV - SMALL,1.43,10,19,8.9,Gas,21
4245,76.49616436,284,20.5,5.4,2,8,13.6,Automatic,279,COMPACT,1.6,10,19,7.9,Gas,26
4246,103.8703828,264,17.9,3.2,5,4,8.8,Automatic,120,SUV - SMALL,1.5,10,18,7.9,Gas,27
4247,99.4807471,210,8.1,2,5,4,11.7,Manual,72,COMPACT,1.46,10,17,6.9,Gas,37
4248,67.55602762,256,22.3,4.6,7,6,18.6,Automatic,297,STATION WAGON - SMALL,1.41,10,23,8.1,Petrol,16
4249,107.8039248,276,13.5,3.1,15,6,11.9,Automatic,161,STATION WAGON - SMALL,1.27,10,19,8,Gas,29
4250,57.84932918,410,29.8,3.9,2,8,17.2,Manual,251,TWO-SEATER,1.56,10,15,12.9,Gas,21
4251,51.73434983,366,16.3,4.3,5,8,7.5,Automatic,247,COMPACT,1.54,10,19,11.2,Gas,25
4252,86.85496154,279,9.8,3,4,6,7.7,Manual,91,MINICOMPACT,1.43,10,19,8.7,Gas,28
4253,71.73011222,189,9.7,2.1,5,6,9.3,Automatic,166,COMPACT,1.36,10,20,9.2,Petrol,26
4254,104.6577734,179,10,2.1,5,4,11.5,Automatic,82,SUV - SMALL,1.4,10,17,5.7,Petrol,31
4255,117.4881122,154,7.4,2,5,4,6,Automatic,73,FULL-SIZE,1.24,10,16,6.9,Petrol,28
4256,52.39625811,285,12.2,6.4,5,8,16.5,Automatic,215,MID-SIZE,1.71,10,16,13.8,Gas,32
4257,49.34282492,362,26.8,6.6,13,8,17.1,Automatic,326,VAN - PASSENGER,1.29,10,24,17.9,Petrol,11
4258,64.42653802,235,10.8,1.8,5,4,7.7,Automatic,100,COMPACT,1.41,10,20,5,Petrol,52
4259,77.20156539,222,14.3,3.2,7,6,13.3,Automatic,172,SUV - STANDARD,1.53,10,19,8.6,Diesel,30
4260,87.46686457,201,11.4,2.7,5,4,8,Automatic,119,SUV - SMALL,0.87,10,17,8,Petrol,31
4261,113.2794464,199,17.6,2.5,5,4,10,Automatic,103,COMPACT,1.45,10,17,7,Petrol,25
4262,55.09611515,414,24.9,5.1,5,8,20.1,Automatic,273,COMPACT,1.67,10,21,13.9,Gas,11
4263,93.04203796,179,7.2,1.4,16,4,6.8,Manual,74,STATION WAGON - SMALL,1.29,10,11,5,Petrol,56
4264,54.73171329,361,13.3,3.4,2,6,15.8,Automatic,164,MID-SIZE,1.5,10,19,10.3,Petrol,18
4265,63.05179549,290,27.4,4.9,8,8,25.1,Automatic,257,SUV - STANDARD,1.5,10,25,18.1,Petrol,17
4266,104.9837748,269,13.7,3.2,5,8,12,Automatic,93,COMPACT,1.54,10,19,9.8,Gas,27
4267,59.75148245,350,14.2,4.7,5,8,12.6,Automatic,275,MINICOMPACT,1.42,10,19,8.9,Gas,14
4268,123.1297397,224,9.4,2.3,5,4,8.1,Automatic,104,COMPACT,1.33,10,20,7.4,Petrol,33
4269,186.2464251,218,7.7,2.5,5,4,10.6,Automatic,107,COMPACT,1.29,10,18,6.2,Gas,29
4270,93.15982636,330,17.1,3,5,5,10.9,Manual,85,COMPACT,1.34,10,18,7.8,Gas,29
4271,80.8108738,182,8.5,1.9,5,4,5.7,Manual,74,COMPACT,1.55,10,17,7,Diesel,36
4272,108.35285,366,14.3,6.7,5,8,21.5,Automatic,326,VAN - PASSENGER,0.93,10,23,13.1,Petrol,14
4273,60.91590297,217,10.8,1.8,15,4,8.4,Automatic,121,MID-SIZE,1.1,10,18,5.4,Petrol,40
4274,93.56894244,323,16.3,3.7,15,4,15.5,Automatic,316,MINIVAN,1.26,10,26,7.8,Petrol,24
4275,53.80888114,290,15.3,5.5,5,8,11.3,Automatic,303,COMPACT,1.52,10,18,10.3,Gas,36
4276,113.2742959,219,8.5,1.6,5,4,10.6,Automatic,92,COMPACT,1.01,10,16,8.4,Petrol,51
4277,73.70013733,241,15.2,5.6,5,8,11.2,Automatic,268,FULL-SIZE,1.54,10,17,13.6,Gas,18
4278,60.47120525,191,9.8,2.2,5,4,7.3,Automatic,85,COMPACT,1.48,10,16,6.3,Petrol,27
4279,104.7791414,289,12.9,1.9,5,4,10.7,Automatic,96,SUV - SMALL,1.35,10,17,8,Petrol,33
4280,102.3534727,237,17.3,2.2,5,6,12.7,Automatic,171,FULL-SIZE,1.3,10,17,12.2,Petrol,12
4281,100.1831256,289,13.1,3.1,5,4,13.4,Automatic,93,MID-SIZE,1.4,10,27,11.9,Petrol,25
4282,77.17284258,292,29.1,5.8,5,12,12.3,Manual,273,SUV - SMALL,1.54,10,21,20.5,Petrol,11
4283,74.51961457,228,13.1,2.7,5,6,7.9,Automatic,153,COMPACT,1.29,10,18,11,Petrol,28
4284,70.09461535,418,30.2,5.4,2,8,25.8,Automatic,274,VAN - CARGO,1.61,10,22,18.5,Gas,15
4285,81.22892304,332,15.3,5.5,5,12,18.1,Manual,280,SUV - SMALL,1.42,10,19,16.3,Petrol,25
4286,64.64124413,320,15.3,5.8,5,8,12.2,Automatic,268,MID-SIZE,1.58,10,17,9.9,Petrol,21
4287,68.85828369,283,13.2,3.1,5,6,13.3,Automatic,191,SUV - SMALL,1.3,10,22,7.9,Petrol,27
4288,60.44237728,428,21.4,4.8,15,8,18.5,Automatic,346,TWO-SEATER,1.64,10,17,13.7,Gas,20
4289,71.5261981,328,27,4.9,5,8,14.9,Automatic,258,COMPACT,1.52,10,19,13,Gas,21
4290,73.07782489,185,11.9,2.4,5,4,8.4,Manual,96,MID-SIZE,1.56,10,17,6.5,Gas,35
4291,51.00046265,385,17.7,5.3,2,8,13.7,Automatic,218,COMPACT,1.38,10,18,14,Gas,16
4292,112.0720968,211,11.4,1.7,5,4,12.3,Manual,68,COMPACT,1.45,10,18,6.4,Gas,33
4293,72.10180984,289,14.5,3.4,5,6,13.4,Automatic,266,MID-SIZE,1.31,10,15,8.5,Gas,25
4294,71.08773366,257,13.7,3.5,4,6,12.5,Automatic,167,SUBCOMPACT,1.4,10,17,10.1,Gas,21
4295,115.6200745,273,12.8,1.9,5,4,7.4,Automatic,96,COMPACT,1.28,10,16,10.1,Gas,26
4296,63.99748504,358,21.7,6.3,16,8,15.9,Automatic,212,PICKUP TRUCK - STANDARD,1.35,10,22,20.5,Petrol,12
4297,126.8520239,224,10.3,1.8,5,4,8.4,Automatic,130,COMPACT,1.38,10,21,4.9,Gas,40
4299,58.08665861,156,4.7,1.7,5,4,9.1,Automatic,75,MID-SIZE,1.45,10,14,5.7,Petrol,40
4300,92.14597087,385,13.7,4.3,12,8,16.9,Automatic,288,PICKUP TRUCK - STANDARD,1.34,10,23,12.7,Petrol,18
4301,106.6599054,280,8.5,1.8,5,6,10.7,Manual,143,MID-SIZE,1.5,10,18,8.3,Gas,59
4302,212,134,6.9,1.5,5,4,6.4,Manual,54,STATION WAGON - SMALL,1.39,10,16,4.9,Petrol,38
4303,80.46072002,268,12.6,3.8,5,6,12.8,Automatic,161,PICKUP TRUCK - STANDARD,1.26,10,19,10,Petrol,25
4304,62.42936313,354,21.6,4.1,7,10,25.8,Automatic,268,SUV - STANDARD,1.58,10,24,20.5,Petrol,16
4305,77.36962114,289,10.5,2.1,5,6,17.4,Automatic,177,FULL-SIZE,1.47,10,19,9.9,Gas,20
4306,104.1161353,207,10.4,1.5,5,4,7.5,Automatic,88,SUV - SMALL,0.96,10,17,7.8,Petrol,36
4307,69.48727499,229,16.6,3.7,7,6,15.9,Automatic,169,SUV - STANDARD,1.29,10,19,10.7,Petrol,17
4308,64.00021435,198,7.8,2.4,5,6,9.5,Automatic,161,MID-SIZE,1.5,10,16,7.9,Gas,24
4309,77.5905234,212,11,2.6,4,6,9.8,Automatic,174,MINICOMPACT,1.54,10,16,6.2,Gas,28
4310,69.11840855,395,19.5,5.4,4,8,15.7,Automatic,335,MINIVAN,1.36,10,19,10.4,Gas,19
4311,85.67453998,186,5.2,1.1,14,4,6.4,Automatic,88,MID-SIZE,1.27,10,18,6.1,Petrol,42
4312,78.34644763,152,9.4,2.1,4,6,7.9,Automatic,159,SUBCOMPACT,1.32,10,17,7.3,Gas,25
4313,60.7086591,119,9.4,2.6,5,6,7.3,Manual,92,MID-SIZE,1.67,10,17,7,Petrol,37
4314,91.13784124,180,7.3,1.9,5,4,9.7,Automatic,106,MID-SIZE,1.52,10,17,4.9,Petrol,39
4315,73.06398636,217,13.4,2.6,5,4,9.5,Automatic,92,SUV - STANDARD,1.43,10,19,10,Petrol,22
4316,47.36242328,366,20.3,5,5,10,11.7,Automatic,335,MID-SIZE,1.41,10,19,11.6,Gas,23
4317,69.83642926,275,12.4,3.5,7,6,14.6,Automatic,155,SUV - SMALL,1.29,10,17,10.3,Petrol,20
4318,86.32671149,183,9.6,2.5,5,4,8.1,Manual,93,TWO-SEATER,1.33,10,21,7.7,Petrol,28
4319,70.46949085,230,10.8,1.7,15,4,14.2,Automatic,111,MID-SIZE,1.45,10,16,8.6,Petrol,24
4320,49.35057939,330,18.6,5.4,15,11,16,Automatic,268,VAN - PASSENGER,1.29,10,21,12.9,Petrol,22
4321,113.1976813,280,11.6,2.2,2,8,13.6,Manual,286,TWO-SEATER,1.45,10,18,9,Gas,32
4322,94.47856082,299,16.8,5.2,5,8,12.1,Manual,254,COMPACT,1.71,10,26,9.4,Gas,19
4323,92.17295709,305,20.9,3.8,5,6,9.8,Automatic,181,COMPACT,1.38,10,20,10.6,Petrol,17
4324,60.49591783,290,17.5,4.7,2,8,11.3,Automatic,336,COMPACT,1.46,10,16,11.9,Gas,21
4325,47.53736257,157,5.3,1.5,5,4,7.3,Manual,85,MID-SIZE,1.49,10,17,6.3,Diesel,35
4326,58.3889681,337,14.3,3.9,4,8,17.4,Automatic,254,SUV - STANDARD,1.47,10,19,12.4,Gas,17
4327,82.20883265,316,16,3.9,5,8,13.2,Automatic,183,PICKUP TRUCK - STANDARD,1.45,10,22,12.6,Petrol,33
4328,93.11709293,122,7,2,5,4,7.8,Automatic,95,MID-SIZE,1.31,10,16,4.9,Gas,42
4329,58.99946106,319,26.5,5.4,7,6,17.2,Automatic,332,PICKUP TRUCK - STANDARD,1.44,10,23,13.6,Petrol,16
4330,101.5940786,204,11.7,2.4,5,4,8.2,Manual,116,STATION WAGON - MID-SIZE,1.43,10,15,6.7,Diesel,43
4331,60.9090446,153,8.7,1.8,11,4,8.9,Automatic,104,MID-SIZE,1.52,10,17,5.3,Petrol,34
4332,86.87655426,191,5.8,1.9,5,4,10.5,Automatic,117,MID-SIZE,0.95,10,18,8.1,Gas,22
4333,57.14348406,242,12.3,1.6,13,4,11,Automatic,110,SUV - SMALL,1.29,10,20,8.7,Petrol,29
4334,71.07410973,263,12.5,3.2,5,6,10.9,Manual,168,FULL-SIZE,1.62,10,22,7.1,Gas,30
4335,92.62042107,325,18.1,4.4,2,8,10.7,Manual,299,TWO-SEATER,1.47,10,25,12.9,Gas,20
4336,82.72354839,212,5.6,1.4,4,4,9.2,Automatic,93,SUBCOMPACT,1.31,10,17,8.8,Gas,45
4337,76.65687471,120,8.6,1.6,5,4,8.8,Manual,77,COMPACT,1.4,10,21,5,Petrol,37
4338,177.100809,287,8.6,2.3,5,4,8.9,Automatic,82,SUV - SMALL,0.87,10,16,7,Petrol,37
4339,93.58964795,147,9.1,3.6,5,4,9.2,Manual,93,MID-SIZE,1.57,10,20,7.5,Gas,22
4340,58.32813874,384,18,3.6,14,10,21.1,Automatic,260,VAN - PASSENGER,1.33,10,25,11.2,Petrol,21
4341,69.03754495,190,11.6,2.3,5,4,7.8,Automatic,101,COMPACT,1.36,10,18,5.2,Petrol,46
4342,108.4128491,244,11.3,1.9,17,4,8.3,Manual,91,STATION WAGON - SMALL,1.38,10,22,8.9,Petrol,34
4343,76.38937776,276,14,3.5,5,6,11.8,Automatic,180,FULL-SIZE,1.65,10,17,8.7,Gas,20
4344,69.50800906,205,9.4,3.4,7,6,9.8,Automatic,163,MID-SIZE,1.41,10,18,9.6,Gas,36
4345,78.3381432,167,11.3,2.4,15,6,9,Automatic,164,MID-SIZE,1.37,10,19,9.1,Petrol,35
4346,83.06345439,262,8.7,1.3,2,8,9.7,Manual,159,TWO-SEATER,1.38,10,15,11,Gas,28
4347,88.4005985,264,17.3,5.8,5,12,9.6,Automatic,247,COMPACT,1.38,10,23,12,Petrol,24
4348,61.8421887,385,19.8,3.6,5,8,19.8,Automatic,280,COMPACT,1.54,10,18,10.3,Gas,15
